"year","source","flow","destination","weight","value"
2000,"Finland","export","China, Macao SAR",,4595
2000,"Finland","export","Malaysia",,47599
2000,"Finland","export","Mauritius",,1028
2000,"Finland","export","Other Asia, nes",,11705
2000,"Finland","export","Oman",,31359
2000,"Finland","export","Netherlands",,49268
2000,"Finland","export","New Caledonia",,72184
2000,"Finland","export","New Zealand",,304920
2000,"Finland","export","Norway",,1394245
2000,"Finland","export","Peru",,55579
2000,"Finland","export","Philippines",,10309
2000,"Finland","export","Poland",,456159
2000,"Finland","export","Portugal",,24222
2000,"Finland","export","Qatar",,27829
2000,"Finland","export","Russian Federation",,176739
2000,"Finland","export","Saudi Arabia",,69776
2000,"Finland","export","India",,2016
2000,"Finland","export","Singapore",,135980
2000,"Finland","export","Slovakia",,21744
2000,"Finland","export","Slovenia",,2090
2000,"Finland","export","South Africa",,146822
2000,"Finland","export","Spain",,87219
2000,"Finland","export","Sweden",,1844145
2000,"Finland","export","Switzerland",,166624
2000,"Finland","export","Syria",,12312
2000,"Finland","export","United Arab Emirates",,37426
2000,"Finland","export","TFYR of Macedonia",,2384
2000,"Finland","export","Egypt",,588153
2000,"Finland","export","United Kingdom",,1100539
2000,"Finland","export","USA",,6503925
2000,"Finland","export","Serbia and Montenegro",,668155
2000,"France","export","World",,253149027
2000,"France","export","Algeria",,483867
2000,"France","export","Andorra",,172760
2000,"France","export","Argentina",,496227
2000,"France","export","Australia",,1870158
2000,"France","export","Austria",,483446
2000,"France","export","Bahrain",,53794
2000,"France","export","Armenia",,3933
2000,"France","export","Belgium",,8376313
2000,"France","export","Bolivia (Plurinational State of)",,14748
2000,"France","export","Bosnia Herzegovina",,14748
2000,"France","export","Brazil",,1133753
2000,"France","export","Brunei Darussalam",,58008
2000,"France","export","Bulgaria",,2950
2000,"France","export","Myanmar",,16855
2000,"France","export","Cambodia",,1264
2000,"France","export","Cameroon",,273606
2000,"France","export","Canada",,445242
2000,"France","export","Central African Rep.",,31321
2000,"France","export","Chad",,21068
2000,"France","export","Chile",,88065
2000,"France","export","China",,15169
2000,"France","export","Colombia",,88768
2000,"France","export","Mayotte",,1966
2000,"France","export","Congo",,835567
2000,"France","export","Costa Rica",,4495
2000,"France","export","Cuba",,19383
2000,"France","export","Cyprus",,121634
2000,"France","export","Czech Rep.",,68121
2000,"France","export","Benin",,15310
2000,"France","export","Denmark",,116859
2000,"France","export","Dominican Rep.",,1405
2000,"France","export","Ecuador",,590754
2000,"France","export","El Salvador",,12781
2000,"France","export","Equatorial Guinea",,1966
2000,"France","export","Finland",,71211
2000,"France","export","French Polynesia",,119949
2000,"France","export","Djibouti",,53654
2000,"France","export","Gabon",,275292
2000,"France","export","Germany",,73833670
2000,"France","export","Greece",,6386628
2000,"France","export","Guatemala",,15871
2000,"France","export","Guinea",,1010995
2000,"France","export","China, Hong Kong SAR",,8146
2000,"France","export","Hungary",,1420562
2000,"France","export","Iceland",,3090
2000,"France","export","Indonesia",,223043
2000,"France","export","Iran",,1305389
2000,"France","export","Ireland",,843
2000,"France","export","Italy",,12510887
2000,"France","export","Côte d'Ivoire",,3371
2000,"France","export","Jamaica",,843
2000,"France","export","Japan",,25046634
2000,"France","export","Jordan",,15871
2000,"France","export","Rep. of Korea",,89470
2000,"France","export","Kuwait",,173321
2000,"France","export","Lebanon",,521228
2000,"France","export","Latvia",,7163
2000,"France","export","Libya",,47333
2000,"France","export","Luxembourg",,8568
2000,"France","export","Madagascar",,112083
2000,"France","export","Malaysia",,4082464
2000,"France","export","Mali",,48457
2000,"France","export","Malta",,9130
2000,"France","export","Mauritania",,6040
2000,"France","export","Mauritius",,1685
2000,"France","export","Mexico",,5371560
2000,"France","export","Morocco",,256752
2000,"France","export","Oman",,119387
2000,"France","export","Netherlands",,1092459
2000,"France","export","New Caledonia",,235262
2000,"France","export","New Zealand",,7725
2000,"France","export","Niger",,124584
2000,"France","export","Nigeria",,120370
2000,"France","export","Norway",,58991
2000,"France","export","Pakistan",,657751
2000,"France","export","Peru",,18681
2000,"France","export","Poland",,679802
2000,"France","export","Portugal",,3063323
2000,"France","export","Qatar",,60677
2000,"France","export","Romania",,1966
2000,"France","export","Russian Federation",,1366206
2000,"France","export","Saint Pierre and Miquelon",,26686
2000,"France","export","Saudi Arabia",,990910
2000,"France","export","Senegal",,508587
2000,"France","export","Seychelles",,18119
2000,"France","export","India",,89610
2000,"France","export","Slovakia",,702
2000,"France","export","Viet Nam",,11517
2000,"France","export","Slovenia",,20647
2000,"France","export","South Africa",,231048
2000,"France","export","Spain",,50287517
2000,"France","export","Fmr Sudan",,238493
2000,"France","export","Sweden",,12330261
2000,"France","export","Switzerland",,363638
2000,"France","export","Syria",,331895
2000,"France","export","Thailand",,155343
2000,"France","export","Trinidad and Tobago",,16995
2000,"France","export","United Arab Emirates",,99863
2000,"France","export","Tunisia",,63064
2000,"France","export","Turkey",,1793329
2000,"France","export","Turkmenistan",,39187
2000,"France","export","Uganda",,21490
2000,"France","export","Ukraine",,467434
2000,"France","export","Egypt",,765339
2000,"France","export","United Kingdom",,16546299
2000,"France","export","USA",,10985686
2000,"France","export","Burkina Faso",,78655
2000,"France","export","Uruguay",,13203
2000,"France","export","Uzbekistan",,1966
2000,"France","export","Venezuela",,66014
2000,"France","export","Wallis and Futuna Isds",,843
2000,"French Polynesia","export","World",0,5586072
2000,"French Polynesia","export","France",0,3070325
2000,"French Polynesia","export","New Caledonia",0,2515747
2000,"Gabon","export","World",,804175
2000,"Gabon","export","France",,746637
2000,"Gabon","export","Senegal",,57538
2000,"Georgia","export","World",,545
2000,"Georgia","export","Ukraine",,455
2000,"Georgia","export","USA",,90
2000,"Germany","export","World",,175504000
2000,"Germany","export","Andorra",,148000
2000,"Germany","export","Angola",,1000
2000,"Germany","export","Azerbaijan",,1000
2000,"Germany","export","Argentina",,58000
2000,"Germany","export","Australia",,981000
2000,"Germany","export","Austria",,7552000
2000,"Germany","export","Bangladesh",,89000
2000,"Germany","export","Armenia",,38000
2000,"Germany","export","Barbados",,13000
2000,"Germany","export","Belgium",,2460000
2000,"Germany","export","Bhutan",,5000
2000,"Germany","export","Bolivia (Plurinational State of)",,13000
2000,"Germany","export","Bosnia Herzegovina",,24000
2000,"Germany","export","Botswana",,75000
2000,"Germany","export","Brazil",,133000
2000,"Germany","export","Brunei Darussalam",,236000
2000,"Germany","export","Bulgaria",,903000
2000,"Germany","export","Myanmar",,1000
2000,"Germany","export","Belarus",,65000
2000,"Germany","export","Cameroon",,1000
2000,"Germany","export","Canada",,996000
2000,"Germany","export","Sri Lanka",,96000
2000,"Germany","export","Chile",,125000
2000,"Germany","export","China",,505000
2000,"Germany","export","Colombia",,19000
2000,"Germany","export","Costa Rica",,7000
2000,"Germany","export","Croatia",,73000
2000,"Germany","export","Cuba",,1000
2000,"Germany","export","Cyprus",,86000
2000,"Germany","export","Czech Rep.",,1964000
2000,"Germany","export","Denmark",,2740000
2000,"Germany","export","Dominican Rep.",,7000
2000,"Germany","export","Ecuador",,6000
2000,"Germany","export","El Salvador",,13000
2000,"Germany","export","Ethiopia",,1000
2000,"Germany","export","Estonia",,167000
2000,"Germany","export","Faeroe Isds",,1000
2000,"Germany","export","Finland",,1263000
2000,"Germany","export","France",,14433000
2000,"Germany","export","French Polynesia",,14000
2000,"Germany","export","Georgia",,198000
2000,"Germany","export","Ghana",,95000
2000,"Germany","export","Greece",,1205000
2000,"Germany","export","Greenland",,31000
2000,"Germany","export","Guatemala",,4000
2000,"Germany","export","Guinea",,74000
2000,"Germany","export","Guyana",,17000
2000,"Germany","export","China, Hong Kong SAR",,276000
2000,"Germany","export","Hungary",,1010000
2000,"Germany","export","Iceland",,63000
2000,"Germany","export","Indonesia",,86000
2000,"Germany","export","Iran",,166000
2000,"Germany","export","Ireland",,50000
2000,"Germany","export","Israel",,244000
2000,"Germany","export","Italy",,6429000
2000,"Germany","export","Japan",,2617000
2000,"Germany","export","Kazakhstan",,356000
2000,"Germany","export","Jordan",,12000
2000,"Germany","export","Kenya",,14000
2000,"Germany","export","Rep. of Korea",,2083000
2000,"Germany","export","Kuwait",,185000
2000,"Germany","export","Lebanon",,79000
2000,"Germany","export","Latvia",,318000
2000,"Germany","export","Lithuania",,470000
2000,"Germany","export","Luxembourg",,668000
2000,"Germany","export","China, Macao SAR",,13000
2000,"Germany","export","Madagascar",,11000
2000,"Germany","export","Malawi",,24000
2000,"Germany","export","Malaysia",,175000
2000,"Germany","export","Mali",,8000
2000,"Germany","export","Malta",,104000
2000,"Germany","export","Mexico",,116000
2000,"Germany","export","Other Asia, nes",,312000
2000,"Germany","export","Mongolia",,35000
2000,"Germany","export","Rep. of Moldova",,15000
2000,"Germany","export","Morocco",,76000
2000,"Germany","export","Oman",,151000
2000,"Germany","export","Namibia",,55000
2000,"Germany","export","Nepal",,21000
2000,"Germany","export","Netherlands",,2624000
2000,"Germany","export","Neth. Antilles",,6000
2000,"Germany","export","Aruba",,4000
2000,"Germany","export","New Caledonia",,53000
2000,"Germany","export","New Zealand",,207000
2000,"Germany","export","Nigeria",,11000
2000,"Germany","export","Norway",,5182000
2000,"Germany","export","Pakistan",,91000
2000,"Germany","export","Panama",,21000
2000,"Germany","export","Papua New Guinea",,4000
2000,"Germany","export","Paraguay",,1000
2000,"Germany","export","Peru",,21000
2000,"Germany","export","Philippines",,7000
2000,"Germany","export","Poland",,2087000
2000,"Germany","export","Portugal",,1770000
2000,"Germany","export","Qatar",,55000
2000,"Germany","export","Romania",,419000
2000,"Germany","export","Russian Federation",,2094000
2000,"Germany","export","Sao Tome and Principe",,1000
2000,"Germany","export","Saudi Arabia",,1136000
2000,"Germany","export","Senegal",,11000
2000,"Germany","export","India",,76000
2000,"Germany","export","Singapore",,555000
2000,"Germany","export","Slovakia",,464000
2000,"Germany","export","Viet Nam",,201000
2000,"Germany","export","Slovenia",,350000
2000,"Germany","export","South Africa",,301000
2000,"Germany","export","Zimbabwe",,29000
2000,"Germany","export","Spain",,4827000
2000,"Germany","export","Suriname",,1000
2000,"Germany","export","Sweden",,4035000
2000,"Germany","export","Switzerland",,17193000
2000,"Germany","export","Syria",,26000
2000,"Germany","export","Thailand",,878000
2000,"Germany","export","Togo",,4000
2000,"Germany","export","Trinidad and Tobago",,32000
2000,"Germany","export","United Arab Emirates",,2905000
2000,"Germany","export","Tunisia",,16000
2000,"Germany","export","Turkey",,1838000
2000,"Germany","export","Turkmenistan",,13000
2000,"Germany","export","Ukraine",,1952000
2000,"Germany","export","TFYR of Macedonia",,23000
2000,"Germany","export","Egypt",,141000
2000,"Germany","export","United Kingdom",,13276000
2000,"Germany","export","United Rep. of Tanzania",,38000
2000,"Germany","export","Special Categories",,4254000
2000,"Germany","export","USA",,52351000
2000,"Germany","export","Burkina Faso",,2000
2000,"Germany","export","Uruguay",,11000
2000,"Germany","export","Uzbekistan",,25000
2000,"Germany","export","Venezuela",,36000
2000,"Germany","export","Yemen",,422000
2000,"Germany","export","Serbia and Montenegro",,18000
2000,"Germany","export","Zambia",,62000
2000,"Germany","export","Areas, nes",,164000
2000,"Greece","export","World",,6555201
2000,"Greece","export","Albania",,104081
2000,"Greece","export","Cyprus",,989920
2000,"Greece","export","Germany",,45196
2000,"Greece","export","Israel",,5164
2000,"Greece","export","Italy",,21952
2000,"Greece","export","Lebanon",,46001
2000,"Greece","export","Other Asia, nes",,756227
2000,"Greece","export","Romania",,30451
2000,"Greece","export","Slovakia",,46033
2000,"Greece","export","Fmr Sudan",,1592
2000,"Greece","export","Thailand",,54920
2000,"Greece","export","Turkey",,342621
2000,"Greece","export","TFYR of Macedonia",,26569
2000,"Greece","export","Bunkers",,3471
2000,"Greece","export","USA",,4081004
2000,"Greenland","export","World",,436
2000,"Greenland","export","Denmark",,436
2000,"Guatemala","export","World",0,74290
2000,"Guatemala","export","Mexico",0,50000
2000,"Guatemala","export","Nicaragua",0,1769
2000,"Guatemala","export","USA",0,21843
2000,"Guatemala","export","Areas, nes",0,678
2000,"Guyana","export","World",,13
2000,"Guyana","export","Areas, nes",,13
2000,"Honduras","export","World",,1341
2000,"Honduras","export","Nicaragua",,1298
2000,"Honduras","export","Areas, nes",,43
2000,"China, Hong Kong SAR","export","World",,575833
2000,"China, Hong Kong SAR","export","Bangladesh",,578
2000,"China, Hong Kong SAR","export","Canada",,5980
2000,"China, Hong Kong SAR","export","China",,34207
2000,"China, Hong Kong SAR","export","Indonesia",,6466
2000,"China, Hong Kong SAR","export","Rep. of Korea",,23200
2000,"China, Hong Kong SAR","export","China, Macao SAR",,182034
2000,"China, Hong Kong SAR","export","Madagascar",,312
2000,"China, Hong Kong SAR","export","Malaysia",,1588
2000,"China, Hong Kong SAR","export","Mauritius",,109
2000,"China, Hong Kong SAR","export","New Zealand",,2849
2000,"China, Hong Kong SAR","export","Philippines",,36137
2000,"China, Hong Kong SAR","export","Saudi Arabia",,61341
2000,"China, Hong Kong SAR","export","India",,8789
2000,"China, Hong Kong SAR","export","Singapore",,4764
2000,"China, Hong Kong SAR","export","Viet Nam",,3910
2000,"China, Hong Kong SAR","export","Switzerland",,35199
2000,"China, Hong Kong SAR","export","Turkey",,5646
2000,"China, Hong Kong SAR","export","United Kingdom",,1036
2000,"China, Hong Kong SAR","export","USA",,161688
2000,"Hungary","export","World",1465500,8417000
2000,"Hungary","export","Argentina",100,8000
2000,"Hungary","export","Austria",72000,209000
2000,"Hungary","export","Belgium",10500,19000
2000,"Hungary","export","Bulgaria",2200,59000
2000,"Hungary","export","Cyprus",800,1000
2000,"Hungary","export","Czech Rep.",600,10000
2000,"Hungary","export","Dominican Rep.",4500,341000
2000,"Hungary","export","Ecuador",,4000
2000,"Hungary","export","Finland",86000,197000
2000,"Hungary","export","Germany",,1793000
2000,"Hungary","export","Guatemala",1000,106000
2000,"Hungary","export","Indonesia",,92000
2000,"Hungary","export","Israel",,6000
2000,"Hungary","export","Italy",943500,1282000
2000,"Hungary","export","Japan",86700,221000
2000,"Hungary","export","Netherlands",7000,19000
2000,"Hungary","export","New Zealand",18400,34000
2000,"Hungary","export","Norway",76000,195000
2000,"Hungary","export","Panama",5600,188000
2000,"Hungary","export","Peru",,8000
2000,"Hungary","export","Poland",76400,201000
2000,"Hungary","export","Romania",58600,123000
2000,"Hungary","export","Slovakia",10400,63000
2000,"Hungary","export","Slovenia",,226000
2000,"Hungary","export","South Africa",700,1000
